Name,District,Description,Region,Category,Eestimated_time_to_visit,Foreign_Adult,Foreign_Child,Local_Adult,Local_Child,Student,Free_Entry,Latitude,Longitude,Is_Free,Category_Popularity,Avg_Cost,Cost_Category,Time_Category,Distance_from_Colombo,District_Encoded,Region_Encoded,Category_Encoded,Cluster
Aliya Wetuna Ella  Bolthumbe,Rathnapura,"A beautiful waterfall known for its powerful flow and surrounding greenery, perfect for hiking and photography near Bolthumbe.",Sabaragamuwa,Nature/Waterfall,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.922116590511377,80.74486259502515,1,132,0.0,,Short,147.0538871491581,25,7,115,1
Demala Ella,Rathnapura,"A tranquil waterfall flowing gently through forested hills, offering serene pools and peaceful surroundings for visitors to relax and explore.",Sabaragamuwa,Nature/Waterfall,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.815907599422101,80.69966086216154,1,132,0.0,,Quick,135.02283280744317,25,7,115,1
Rathu Palama Ella  Kolambagama,Rathnapura,"A striking red-rock waterfall cascading through thick jungle near Kolambagama, known for its unique coloration and serene environment.",Sabaragamuwa,Nature/Waterfall,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.972138070623642,80.83997215727366,1,132,0.0,,Short,158.20944236864185,25,7,115,1
Hathbamba Ella,Rathnapura,"A beautiful waterfall set amidst lush greenery, offering cool pools and a calm atmosphere ideal for nature lovers and peaceful hikes.",Sabaragamuwa,Nature/Waterfall,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.928495801876401,80.82283634099241,1,132,0.0,,Quick,153.40746211832953,25,7,115,1
Maha Oya View Point,Kurunegala,"A scenic viewpoint overlooking the serene Maha Oya river valley, perfect for panoramic photos and peaceful nature observation.",North Western,Scenic/Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.4850705919488,80.33855606975771,1,33,0.0,,Quick,81.16244680159517,15,5,157,3
Yapahuwa Rock Forest,Kurunegala,"Dense forest surrounding the historic Yapahuwa rock fortress, rich in biodiversity and offering hiking trails in a natural setting.",North Western,Nature/Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.458794460721696,80.31571355705556,1,5,0.0,,Short,77.3152272023674,15,5,101,3
Padeniya Purana Rajamaha Viharaya,Kurunegala,"An ancient Buddhist temple featuring traditional architecture and serene surroundings, offering spiritual tranquility and cultural heritage.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.510357943429067,80.34975723693712,1,32,0.0,,Quick,84.09588183718324,15,5,132,3
Arankale Buddhist Monastery,Kurunegala,"A peaceful monastery set amidst quiet natural surroundings, ideal for meditation, reflection, and learning about Buddhist culture.",North Western,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.512159487370226,80.38401969938039,1,140,0.0,,Quick,86.72092698564867,15,5,125,3
Bathalagoda Lake,Kurunegala,"A calm freshwater lake surrounded by lush greenery, popular for bird watching, picnics, and serene walks along the waters edge.",North Western,Nature/Lake,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.4839952153550335,80.32692363144757,1,8,0.0,,Short,80.24255310385958,15,5,103,3
Rambadagalla Viharaya,Kurunegala,"A historic Buddhist temple set atop a rocky hill, featuring ancient stone carvings and panoramic views of the surrounding area.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.502731686808847,80.40017255886875,1,32,0.0,,Quick,87.15477448762871,15,5,132,3
Sri Wijayasundararama Rajamaha Viharaya,Kurunegala,"An important ancient Buddhist temple with beautiful frescoes and a peaceful environment, ideal for cultural and religious visits.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.496882986922617,80.36621564018628,1,32,0.0,,Quick,84.15249133199251,15,5,132,3
Dolukanda Rajamaha Viharaya,Kurunegala,"A centuries-old temple known for its scenic hilltop location and ancient statues, offering spiritual solace and natural beauty.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.518391905181104,80.33209675028047,1,32,0.0,,Quick,83.55118903530784,15,5,132,3
Deduru Oya Reservoir Park,Kurunegala,"A large reservoir park offering boating, fishing, picnic spots, and scenic views, perfect for family outings and nature lovers.",North Western,Nature/Recreational,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.479754501537391,80.39062963091746,1,1,0.0,,Short,84.58537834978368,15,5,108,3
Galgiriya Mountain,Kurunegala,"A majestic mountain with hiking trails leading to breathtaking views, rich in flora and fauna, suitable for adventure seekers.",North Western,Nature/Mountain,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.459108029618466,80.36124595797567,1,1,0.0,,Short,80.69652267062757,15,5,106,3
Thampana Lake,Kurunegala,"A tranquil lake surrounded by forest, known for birdwatching, fishing, and peaceful nature walks along its banks.",North Western,Nature/Lake,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.4531165777542565,80.36235749712998,1,8,0.0,,Short,80.29952619176572,15,5,103,3
Deduru Oya Ridibendi Ella Anicut,Kurunegala,"An ancient irrigation anicut on the Deduru Oya river, showcasing traditional water management with scenic views and natural beauty.",North Western,Historical/Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.490903305508702,80.38585858211627,1,8,0.0,,Quick,85.12046526367962,15,5,59,3
Saragama Lake,Kurunegala,"A picturesque lake offering boat rides, birdwatching, and relaxing spots ideal for nature lovers and families.",North Western,Nature/Lake,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.450277235609136,80.36566411041177,1,8,0.0,,Short,80.32535389955076,15,5,103,3
Pahangala,Kurunegala,"A scenic natural area known for its tranquil environment, rich biodiversity, and opportunities for hiking and wildlife spotting.",North Western,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.440157866141575,80.3234567178409,1,159,0.0,,Short,76.32961384032093,15,5,83,3
Ibbagala Rajamaha Viharaya,Kurunegala,"An ancient Buddhist temple perched on a hill with panoramic views, historic relics, and a peaceful spiritual atmosphere.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.493661988281369,80.36891317456002,1,32,0.0,,Quick,84.08460647032946,15,5,132,3
Yakdosgala,Kurunegala,"A natural rock formation offering panoramic views of the surrounding forest and hills, popular for hiking and nature photography.",North Western,Nature/Scenic,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.436569974032838,80.36563944332775,1,22,0.0,,Short,79.23907510587317,15,5,112,3
Sri Nagala Rajamaha Viharaya,Kurunegala,"A historic Buddhist temple with ancient architecture and tranquil surroundings, ideal for cultural and spiritual visits.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.482317106674999,80.33316904744757,1,32,0.0,,Quick,80.54494644382666,15,5,132,3
Korossa Rajamaha Viharaya,Kurunegala,"An ancient temple featuring traditional Buddhist sculptures and peaceful settings amidst nature, great for meditation and reflection.",North Western,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.485406472371955,80.33141936237429,1,140,0.0,,Quick,80.68107056414648,15,5,125,3
Dambadeniya Raja Maliga Gala,Kurunegala,"The ruins of a royal palace from the medieval Dambadeniya Kingdom, showcasing historical architecture and archaeological significance.",North Western,Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.455435029947487,80.35663834566226,1,71,0.0,,Short,80.05226418682514,15,5,48,3
Aandagala,Kurunegala,"A scenic hilltop area known for natural beauty and views of the nearby countryside, popular among hikers and photographers.",North Western,Nature/Scenic,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.533520533280469,80.317127360548,1,22,0.0,,Quick,83.86362555882923,15,5,112,3
Dalada Maligawa  Kurunegala Kingdom,Kurunegala,"Historical site believed to have connections to the sacred tooth relic during the Kurunegala Kingdom era, rich in cultural heritage.",North Western,Historical/Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.509046787627721,80.36039671818507,1,7,0.0,,Quick,84.74447955289722,15,5,60,3
Badagamuwa Forest Reserve,Kurunegala,"A protected forest reserve with diverse flora and fauna, excellent for eco-tourism, bird watching, and peaceful nature walks.",North Western,Nature/Forest,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.462277630014985,80.34047778426964,1,1,0.0,,Short,79.40509321694198,15,5,99,3
Kiribathkete Gala,Kurunegala,A large natural rock formation offering stunning views and hiking opportunities amidst a lush environment.,North Western,Nature/Scenic,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.456683209114426,80.37877963288,1,22,0.0,,Short,81.84207071721933,15,5,112,3
Panduwasnuwara Kingdom,Kurunegala,"An ancient kingdom site with archaeological ruins, including temples, palace remains, and historic monuments, ideal for history lovers.",North Western,Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.468348753380899,80.34541722707962,1,71,0.0,,Short,80.26901673424346,15,5,48,3
Wewala Waterfall,Kurunegala,"A beautiful waterfall surrounded by forest, known for its cool pools and serene environment perfect for relaxation and swimming.",North Western,Nature/Waterfall,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.500500572124742,80.3166449232491,1,132,0.0,,Short,80.94103582542817,15,5,115,3
Ridi Viharaya,Kurunegala,"A famous Buddhist temple with a golden entrance and rich history, attracting pilgrims and visitors for cultural and spiritual experiences.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.502867230008136,80.37730859758263,1,32,0.0,,Quick,85.46117377595485,15,5,132,3
Ethkanda Rajamaha Viharaya,Kurunegala,"An ancient temple located on a hilltop, featuring old stone carvings and tranquil natural surroundings, perfect for meditation.",North Western,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.46664342957433,80.3621287060456,1,140,0.0,,Quick,81.37207190147808,15,5,125,3
Wadakada Ella Falls,Kurunegala,"A picturesque waterfall flowing over rocky cliffs into clear pools, surrounded by lush forest, ideal for day trips and nature lovers.",North Western,Nature/Waterfall,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.447533795857239,80.37422360901873,1,132,0.0,,Short,80.76762576470087,15,5,115,3
Maraluwawa Rajamaha Viharaya,Kurunegala,"A historic temple with serene settings, ancient sculptures, and a peaceful atmosphere that invites cultural and religious exploration.",North Western,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.523007147235477,80.37870809902086,1,32,0.0,,Quick,87.23372953133537,15,5,132,3
Pangala,Kurunegala,"A natural area known for its scenic beauty, abundant wildlife, and hiking trails through lush forests.",North Western,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.472259124711877,80.31631069940528,1,159,0.0,,Short,78.49543517346892,15,5,83,3
Athugala (Elephant Rock),Kurunegala,"A massive rock formation resembling an elephant, surrounded by natural beauty and offering excellent views and photography spots.",North Western,Nature/Scenic,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.524390144548246,80.3635818272629,1,22,0.0,,Quick,86.26545854877332,15,5,112,3
Lake Round  Kurunegala,Kurunegala,"A popular circular lake in Kurunegala city with walking paths, playgrounds, and spots for relaxation, ideal for families and locals.",North Western,Urban/Park,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.5229392141394476,80.40016298294155,1,2,0.0,,Quick,88.79865532083824,15,5,179,3
Hulangala,Kurunegala,"A forested hill area known for hiking trails, rich biodiversity, and scenic views of the surrounding landscape.",North Western,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.477138467204075,80.35379512487998,1,159,0.0,,Short,81.6100773863365,15,5,83,3
Waemadilla,Kurunegala,"A natural area with hills and forest, perfect for trekking and bird watching in a tranquil environment.",North Western,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.496634950023853,80.3225621873535,1,159,0.0,,Short,81.01610604019264,15,5,83,3
Kurunegala  Beautiful road via Keppitigala junction,Kurunegala,"A scenic road lined with greenery and local landmarks, popular for leisurely drives and sightseeing in Kurunegala district.",North Western,Scenic/Urban,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.4488861961097514,80.35695648622627,1,2,0.0,,Quick,79.54963370696304,15,5,160,3
Childrens Park  Lake Round,Kurunegala,"A family-friendly park near Lake Round offering playgrounds, picnic areas, and safe spaces for kids to enjoy outdoor activities.",North Western,Urban/Park,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.5065342404000015,80.34827890551702,1,2,0.0,,Quick,83.66704342174677,15,5,179,3
Kurunegala Clock Tower,Kurunegala,"A historic clock tower located in the heart of Kurunegala, a local landmark with colonial architectural influences and photo opportunities.",North Western,Historical/Urban,0.5,0.0,0.0,0.0,0.0,0.0,Yes,7.461252724401758,80.40776432931487,1,3,0.0,,Quick,84.46183939254675,15,5,62,3
World's End  Horton Plains,Nuwara Eliya ,"A dramatic escarpment offering breathtaking 870m vertical drop views at Horton Plains National Park, ideal for early morning hikes.",Central,Scenic/Nature,3.0,1500.0,750.0,1000.0,500.0,300.0,No,7.814167793896719,80.74092859377284,0,33,1250.0,Premium,Short,138.04960042576351,22,0,157,5
Weli Wanguwa,Nuwara Eliya ,"Known as the ""Sandy Bend"", this windy mountain pass is surrounded by misty cliffs and pine forests  great for scenic drives and photos.",Sabaragamuwa,Scenic/Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.962806077622039,80.81124140329615,1,33,0.0,,Quick,155.29886286941678,22,7,157,1
"Warleigh Church, Hatton",Nuwara Eliya ,"A charming British-era church built in 1878 near the Castlereagh Lake, featuring gothic architecture and peaceful surroundings.",Central,Religious/Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.887954954144096,80.70043675945638,1,32,0.0,,Quick,140.98068647699282,22,0,132,3
Pelampitiya View Point,Badulla ,"A lesser-known highland viewpoint offering panoramic views of tea estates, forests, and misty hills  peaceful and quiet.",Uva,Scenic/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.856945637430286,80.83260926011958,1,33,0.0,,Short,148.5794949149538,3,9,157,6
Single Tree Hills View Point,Nuwara Eliya ,"A famous hiking spot in Nuwara Eliya with a lone tree at the summit, offering 360-degree views of Lake Gregory and surrounding plantations.",Central,Nature/Scenic,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.898152700197448,80.79353882378152,1,22,0.0,,Short,148.74937817484476,22,0,112,3
Victoria Dam View Point,Kandy ,"A viewpoint overlooking the majestic Victoria Reservoir and Dam, with lush landscapes and calm waters, perfect for photography.",Central,Scenic/Engineering,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.896086099846445,80.76811638647827,1,5,0.0,,Quick,146.65453400161,12,0,152,3
Ella Rock View Point,Badulla ,A well-known hiking destination offering dramatic cliffs and sweeping views of the Ella Gap and southern plains  ideal at sunrise.,Uva,Adventure/Scenic,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.969372573334419,80.74914342015273,1,2,0.0,,Short,151.30680260021924,3,9,7,2
Punagala Pilkington View Point,Badulla ,A hidden gem offering spectacular views of surrounding peaks and valleys near Haputale  less crowded and serene.,Uva,Scenic/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.942563974439372,80.81172619514533,1,33,0.0,,Short,153.6933506246804,3,9,157,6
Diyanagala View Point ,Badulla ,"A beautiful natural rock viewpoint ideal for capturing mountain scenery, especially during misty mornings or sunset.",Uva,Scenic/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.93700869930204,80.73638092220715,1,33,0.0,,Short,147.67505487424833,3,9,157,6
Moonplain,Nuwara Eliya,"A scenic plateau in Nuwara Eliya with hiking trails and stunning panoramic views, including distant views of Pidurutalagala and Hakgala.",Central,Nature/Scenic,1.5,1000.0,500.0,500.0,300.0,300.0,No,6.975043258501924,80.78369126267913,0,22,750.0,Premium,Short,102.07923085134759,21,0,112,5
Karanagala,Badulla,"A quiet, rural village surrounded by lush hills and forests, known for its tranquility and potential nature walks.",Sabaragamuwa,Nature/Cultural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.001651165937692,81.08708573280325,1,4,0.0,,Quick,135.7153806080616,2,7,97,2
Pidurutalagala,Nuwara Eliya,"Sri Lankas highest peak, accessible via a road to the summit, offering breathtaking mountain and forest views with restricted access.",Central,Nature/Scenic,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.901698084141665,80.83815221926591,1,22,0.0,,Short,108.00462778928195,21,0,112,3
Porawagala,Badulla,"A picturesque viewpoint in Bandarawela offering uninterrupted views of the mountains and valleys, popular at sunrise.",Uva,Scenic/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.969525098720713,81.09856729295485,1,33,0.0,,Short,136.8185948999421,2,9,157,6
Galamuduna Temple,Kandy,"A hilltop Buddhist temple with panoramic views and a peaceful ambiance, ideal for meditation and photography.",Central,Religious/Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.25638073053023,80.5920235821507,1,8,0.0,,Quick,88.5690572015148,11,0,135,3
Jungle Beach,Galle,"A secluded beach surrounded by dense jungle, famous for clear turquoise waters and excellent snorkeling opportunities. Visitors can enjoy tranquil nature walks alongside the beach.",Southern,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.097417425660488,80.24917226922815,1,58,0.0,,Short,101.29215337837114,6,8,11,0
Malamure Waterfall,Galle,"A charming waterfall tucked within a lush forest, perfect for nature lovers seeking a quiet retreat. The area is great for short hikes and birdwatching.",Southern,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.051195673578696,80.25018986294651,1,159,0.0,,Short,105.99086075656895,6,8,83,0
Galle Fort,Galle,"A UNESCO World Heritage Site, this historic Dutch fort features colonial-era architecture, museums, boutique shops, and waterfront cafes. It offers a vibrant mix of history and modern culture.",Southern,Historical,3.0,0.0,0.0,0.0,0.0,0.0,Yes,6.064151762410976,80.1977345655543,1,71,0.0,,Short,102.43482173828626,6,8,48,0
Unawatuna,Galle,"A popular beach town known for its golden sand, calm waters, and vibrant nightlife. Ideal for swimming, snorkeling, and dining with a seaside view.",Southern,Beach,3.0,0.0,0.0,0.0,0.0,0.0,Yes,6.04502010052045,80.24443720542673,1,58,0.0,,Short,106.36026090897975,6,8,11,0
Japan Temple,Galle,A peaceful Buddhist Peace Pagoda situated on a hilltop with spectacular views of the sea and surrounding landscape. Visitors often come here for quiet reflection and scenic photography.,Southern,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,6.091199550564951,80.20445278781847,1,140,0.0,,Quick,99.93366952376485,6,8,125,0
Mihiripenna Beach,Galle,"A lesser-known, quiet beach near Unawatuna perfect for sunbathing and swimming away from crowds. The beach is fringed with palm trees and calm waters.",Southern,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.0105068335275025,80.23443194592606,1,58,0.0,,Short,109.44956478376035,6,8,11,0
Madol Duwa,Galle,"A small island famous from Sri Lankan literature, accessible by boat, offering a glimpse into traditional island life and natural beauty. Ideal for cultural tours and tranquil exploration.",Southern,Historical,2.0,0.0,0.0,0.0,0.0,0.0,No,6.018787298391053,80.24165916539371,0,71,0.0,,Short,108.90833294632145,6,8,48,0
Duli Waterfall,Galle,"A quiet and small waterfall nestled in greenery, providing a refreshing spot for nature lovers. Its perfect for a brief stop during a scenic drive.",Southern,Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,6.015693761904805,80.24550408555538,1,159,0.0,,Quick,109.3885638332379,6,8,83,0
